"City","State","lat","lng"
"Peckville","PA",41.350663,-75.552502
"Peconic","NY",40.922326,-72.637078
"Pecos","NM",35.571588,-105.687047
"Pecos","TX",31.446678,-103.57906
"Peculiar","MO",38.715254,-94.472568
"Pedricktown","NJ",39.733769,-75.408412
"Pedro","OH",38.674554,-82.614563
"Pedro Bay","AK",58.268704,-156.648418
"Peebles","OH",38.858792,-83.461114
"Peekskill","NY",41.28383,-73.893116
"Peel","AR",36.280677,-92.648858
"Peerless","MT",48.72942,-105.885542
"Peetz","CO",40.825442,-103.16182
"Peever","SD",45.542151,-96.951675
"Peggs","OK",35.900074,-95.040008
"Peggy","TX",28.919999,-98.552942
"Pegram","TN",36.135105,-87.039855
"Pekin","IL",40.5547253333333,-89.6330073333333
"Pekin","IN",38.512878,-86.010567
"Pekin","ND",47.798489,-98.364994
"Pelahatchie","MS",32.33857,-89.833228
"Pelham","AL",33.293157,-86.767961
"Pelham","GA",31.225572,-84.223371
"Pelham","NC",36.47025,-79.460025
"Pelham","NH",42.740651,-71.318715
"Pelham","NY",40.904538,-73.806277
"Pelham","TN",35.373473,-85.699601
"Pelican","AK",58.331798,-135.181256
"Pelican","LA",31.911977,-93.563309
"Pelican Lake","WI",45.525897,-89.236033
"Pelican Rapids","MN",46.611549,-96.059669
"Pelion","SC",33.766538,-81.247547
"Pelkie","MI",46.7402,-88.7479
"Pell City","AL",33.5898915,-86.331301
"Pell Lake","WI",42.540048,-88.358167
"Pella","IA",41.341915,-93.092797
"Pellston","MI",45.566112,-84.863241
"Pellville","KY",37.827235,-86.804814
"Pelsor","AR",35.617231,-93.034092
"Pelzer","SC",34.656799,-82.535325
"Pemaquid","ME",43.896727,-69.509282
"Pemberton","MN",44.007674,-93.783274
"Pemberton","NJ",39.966394,-74.709185
"Pemberton","OH",40.29522,-84.032272
"Pemberville","OH",41.398798,-83.484086
"Pembina","ND",48.85897,-97.288585
"Pembine","WI",45.392437,-87.904337
"Pembroke","GA",32.009967,-81.514752
"Pembroke","KY",36.864233,-87.409139
"Pembroke","MA",42.065702,-70.800778
"Pembroke","ME",44.930092,-67.156533
"Pembroke","NC",34.716443,-79.127951
"Pembroke","VA",37.35623,-80.690234
"Pembroke Pines","FL",26.145724,-80.448254
"Pen Argyl","PA",40.841099,-75.258376
"Pena Blanca","NM",35.59796,-106.349162
"Penasco","NM",36.176327,-105.710451
"Pence Springs","WV",37.648541,-80.877395
"Pencil Bluff","AR",34.651272,-93.740852
"Pender","NE",42.110449,-96.723917
"Pendergrass","GA",34.159431,-83.59706
"Pendleton","IN",40.107304,-85.757678
"Pendleton","KY",38.473652,-85.300936
"Pendleton","NC",36.356129,-77.483072
"Pendleton","OR",45.711814,-118.637974
"Pendleton","SC",34.608943,-82.597346
"Pendleton","TX",31.036287,-97.492017
"Pendroy","MT",48.042871,-112.316655
"Penelope","TX",31.859638,-96.926944
"Penfield","IL",40.305199,-87.966332
"Penfield","NY",43.145813,-77.454446
"Penfield","PA",41.20156,-78.583502
"Pengilly","MN",47.287391,-93.212906
"Penhook","VA",36.934169,-79.682503
"Peninsula","OH",41.230355,-81.549261
"Penitas","TX",26.193734,-98.101526
"Penland","NC",35.921862,-82.110672
"Penn","ND",48.275494,-99.070415
"Penn","PA",40.314908,-79.681435
"Penn Laird","VA",38.375012,-78.77954
"Penn Run","PA",40.621281,-78.99431
"Penn Valley","CA",39.21656,-121.117883
"Penn Yan","NY",42.637423,-77.069925
"Pennellville","NY",43.296808,-76.229091
"Penney Farms","FL",29.984882,-81.802221
"Penngrove","CA",38.315342,-122.648346
"Pennington","AL",32.209362,-88.048983
"Pennington","MN",47.448274,-94.471485
"Pennington","NJ",40.32863,-74.813557
"Pennington","TX",31.105786,-95.138794
"Pennington Gap","VA",36.75823,-83.032536
"Pennock","MN",45.219496,-95.141233
"Penns Creek","PA",40.857426,-77.064941
"Penns Grove","NJ",39.619937,-75.288423
"Penns Park","PA",40.268981,-75.009401
"Pennsauken","NJ",39.839405,-74.945624
"Pennsboro","WV",39.279104,-81.001944
"Pennsburg","PA",40.374347,-75.482175
"Pennsville","NJ",39.637683,-75.512699
"Pennsylvania Furnace","PA",40.868075,-77.957409
"Pennville","IN",40.457413,-85.133813
"Penobscot","ME",44.433911,-68.721716
"Penokee","KS",39.348243,-99.971939
"Penrod","KY",37.112633,-86.994053
"Penrose","CO",38.414125,-105.047277
"Penrose","NC",35.260991,-82.644584
"Penryn","CA",38.852288,-121.180531
"Penryn","PA",40.0185,-76.297582
"Pensacola","FL",30.5420037631579,-87.2776984473684
"Pentress","WV",39.578512,-80.093007
"Pentwater","MI",43.728586,-86.291994
"Penuelas","PR",18.023535,-66.726156
"Penwell","TX",31.733396,-102.587906
"Peoa","UT",40.743379,-111.351178
"Peoples","KY",37.416008,-83.993588
"Peoria","AZ",33.276539,-112.18717
"Peoria","IL",40.7340008235294,-89.6398548529412
"Peosta","IA",42.432281,-90.808309
"Peotone","IL",41.346316,-87.772133
"Pep","NM",33.805354,-103.288102
"Pep","TX",33.778988,-102.466624
"Pepeekeo","HI",19.819475,-155.106308
"Pepin","WI",44.509108,-92.131821
"Pepperell","MA",42.446396,-71.459405
"Pequabuck","CT",41.669898,-72.99145
"Pequannock","NJ",40.948208,-74.295592
"Pequea","PA",39.904409,-76.322481
"Pequot Lakes","MN",46.616147,-94.235561
"Peralta","NM",34.840061,-106.689807
"Percival","IA",40.742301,-95.761779
"Percy","IL",37.997145,-89.626074
"Perdido","AL",31.040286,-87.666699
"Perdue Hill","AL",31.508073,-87.428429
"Perham","ME",46.516166,-68.886826
"Perham","MN",46.597093,-95.822634
"Peridot","AZ",33.741518,-110.860653
"Perkasie","PA",40.390196,-75.233253
"Perkins","GA",32.873466,-81.875482
"Perkins","MI",45.992476,-87.079231
"Perkins","MO",37.056383,-89.549853
"Perkins","OK",36.096244,-97.000469
"Perkins","WV",38.913649,-80.831256
"Perkinston","MS",30.773109,-89.112944
"Perkinsville","NY",42.535363,-77.628857
"Perkinsville","VT",43.409654,-72.495851
"Perkiomenville","PA",40.320832,-75.500492
"Perks","IL",37.311333,-89.083056
"Perley","MN",47.177615,-96.804613
"Pernell","OK",34.680871,-97.300429
"Perote","AL",32.092808,-85.704649
"Perrin","TX",33.030672,-98.066151
"Perrineville","NJ",40.22586,-74.452293
"Perrinton","MI",43.162586,-84.679727
"Perris","CA",33.752886,-116.055617
"Perronville","MI",45.84102,-87.481565
"Perry","AR",35.044346,-92.795821
"Perry","FL",29.949159,-83.6054155
"Perry","GA",32.43194,-83.722649
"Perry","IA",41.790296,-94.06178
"Perry","IL",39.78247,-90.747978
"Perry","KS",39.229717,-95.396681
"Perry","LA",29.866543,-92.158982
"Perry","ME",45.013348,-67.097043
"Perry","MI",42.823317,-84.211149
"Perry","MO",39.422833,-91.623364
"Perry","NY",42.682391,-78.056235
"Perry","OH",41.768495,-81.14626
"Perry","OK",36.318709,-97.285561
"Perry","TX",31.254242,-96.937574
"Perry Hall","MD",39.404757,-76.450084
"Perry Park","KY",38.5218,-85.013882
"Perry Point","MD",39.552962,-76.072471
"Perryman","MD",39.471559,-76.211676
"Perryopolis","PA",40.064564,-79.775594
"Perrysburg","NY",42.472671,-79.007621
"Perrysburg","OH",41.4637035,-83.6133485
"Perrysville","IN",40.023673,-87.475513
"Perrysville","OH",40.674683,-82.308743
"Perryton","TX",36.408493,-100.687227
"Perryville","AK",58.268704,-156.648418
"Perryville","AR",35.025904,-92.786535
"Perryville","KY",37.637433,-84.97602
"Perryville","MD",39.571449,-76.033281
"Perryville","MO",37.727156,-89.862749
"Pershing","IN",39.861314,-85.147437
"Persia","IA",41.634002,-95.788095
"Perth","ND",48.754621,-99.438351
"Perth Amboy","NJ",40.47533,-74.348244
"Peru","IA",41.221731,-93.962334
"Peru","IL",41.326408,-89.08578
"Peru","IN",40.73991,-86.07581
"Peru","KS",37.048401,-96.07768
"Peru","ME",44.477183,-70.436722
"Peru","NE",40.477743,-95.729589
"Peru","NY",44.66607,-73.569167
"Peru","VT",43.09893,-73.034944
"Pescadero","CA",37.211194,-122.343782
"Peshastin","WA",47.545758,-120.596146
"Peshtigo","WI",45.174269,-87.902
"Pesotum","IL",40.090766,-88.1675
"Petaca","NM",36.465416,-106.578513
"Petal","MS",31.331528,-89.215061
"Petaluma","CA",38.3579853333333,-122.837522666667
"Peterboro","NY",42.968619,-75.679351
"Peterborough","NH",42.956433,-71.9372
"Peterman","AL",31.606263,-87.21944
"Petersburg","AK",56.767056,-132.93195
"Petersburg","IL",39.972828,-89.807192
"Petersburg","IN",38.459787,-87.298174
"Petersburg","KY",39.039096,-84.837832
"Petersburg","MI",41.865026,-83.670689
"Petersburg","ND",48.00598,-98.000193
"Petersburg","NE",41.853086,-98.07996
"Petersburg","NY",42.685947,-73.390627
"Petersburg","OH",40.929,-80.54758
"Petersburg","PA",40.583226,-78.073445
"Petersburg","TN",35.285712,-86.639625
"Petersburg","TX",33.86948,-101.596234
"Petersburg","VA",37.204715,-77.3911155
"Petersburg","WV",38.990838,-79.129301
"Petersham","MA",42.459632,-72.182962
"Peterson","AL",33.306606,-87.453224
"Peterson","IA",43.004019,-95.299649
"Peterson","MN",43.747262,-92.048539
"Peterstown","WV",37.399956,-80.797806
"Petoskey","MI",45.355915,-84.913255
"Petrey","AL",31.74589,-86.323949
"Petrified Forest Natl Pk","AZ",35.237487,-109.52295
"Petroleum","IN",40.611419,-85.152604
"Petroleum","WV",39.198501,-81.068913
"Petrolia","CA",40.303424,-124.21441
"Petrolia","PA",41.041059,-79.762814
"Petrolia","TX",34.032867,-98.228187
"Petros","TN",36.081406,-84.442969
"Pettibone","ND",47.153918,-99.584222
"Pettigrew","AR",36.033601,-93.704255
"Pettisville","OH",41.531033,-84.225646
"Pettus","TX",28.616396,-97.808154
"Petty","TX",33.65973,-95.582906
"Pevely","MO",38.293157,-90.429283
"Pewamo","MI",42.970044,-84.916118
"Pewaukee","WI",43.080185,-88.264875
"Pewee Valley","KY",38.303255,-85.485175
"Peyton","CO",38.984206,-104.526328
"Peytona","WV",38.136924,-81.679052
"Pfafftown","NC",36.160959,-80.378143
"Pfeifer","KS",38.715293,-99.171847
"Pflugerville","TX",30.3845555,-97.6841565
"Pharr","TX",26.186698,-98.127765
"Pheba","MS",33.659271,-88.753976
"Phelan","CA",34.839964,-115.967051
"Phelps","KY",37.541435,-82.229946
"Phelps","NY",42.963394,-77.043612
"Phelps","WI",46.092807,-89.257762
"Phenix","VA",37.108477,-78.739921
"Phenix City","AL",32.4091945,-85.11512575
"Phil Campbell","AL",34.390917,-87.859392
"Philadelphia","MO",39.82473,-91.738022
"Philadelphia","MS",32.754387,-89.116797
"Philadelphia","NY",44.116323,-75.719346
"Philadelphia","PA",39.998406297619,-75.1352806309524
"Philadelphia","TN",35.678118,-84.431236
"Philip","SD",44.046063,-101.630722
"Philipp","MS",33.733437,-90.237053
"Philippi","WV",39.161343,-80.049182
"Philipsburg","MT",46.272241,-113.435709
"Philipsburg","PA",40.905166,-77.844216
"Phillips","ME",45.063384,-70.381639
"Phillips","NE",40.893539,-98.102223
"Phillips","WI",45.724607,-90.370984
"Phillipsburg","KS",39.779113,-99.346302
"Phillipsburg","MO",37.577499,-92.759488
"Phillipsburg","NJ",40.765309,-74.98743
"Phillipsburg","OH",39.905385,-84.402785
"Phillipsport","NY",41.651453,-74.436159
"Phillipsville","CA",40.195018,-123.786863
"Philmont","NY",42.250141,-73.659054
"Philo","CA",39.056598,-123.525375
"Philo","IL",40.011073,-88.151394
"Philo","OH",39.822159,-81.954582
"Philomath","OR",44.555144,-123.439249
"Philomont","VA",39.057952,-77.743423
"Philpot","KY",37.719598,-86.929674
"Phippsburg","CO",40.190711,-106.973513
"Phippsburg","ME",43.789616,-69.810821
"Phlox","WI",45.249382,-89.032136
"Phoenicia","NY",42.019668,-74.228732
"Phoenix","AZ",33.3012686883117,-112.15348787013
"Phoenix","MD",39.483255,-76.577619
"Phoenix","NY",43.33021,-76.260803
"Phoenix","OR",42.262556,-122.81464
"Phoenixville","PA",40.128175,-75.541769
"Phyllis","KY",37.408938,-82.424168
"Piasa","IL",39.112843,-90.11977
"Picabo","ID",43.298245,-114.023913
"Picacho","AZ",32.689594,-111.531036
"Picacho","NM",33.336307,-105.640034
"Picatinny Arsenal","NJ",40.867331,-74.578269
"Picayune","MS",30.627655,-89.63128
"Picher","OK",36.946023,-94.740343
"Pickens","AR",33.818318,-91.214054
"Pickens","MS",32.950379,-90.02631
"Pickens","OK",34.061674,-94.808868
"Pickens","SC",34.873784,-82.712484
"Pickens","WV",38.75338,-79.814713
"Pickerel","WI",45.362544,-88.950339
"Pickering","MO",40.352306,-94.900456
"Pickerington","OH",39.781747,-82.664536
"Pickett","WI",43.956653,-88.71918
"Pickford","MI",46.179987,-84.315417
"Pickrell","NE",40.378063,-96.728578
"Pickstown","SD",43.067306,-98.522951
"Pickton","TX",33.168606,-95.585464
"Pickwick Dam","TN",35.038284,-88.225601
"Pico Rivera","CA",33.8363985,-118.24619325
"Picture Rocks","PA",41.221474,-76.659535
"Pie Town","NM",33.890975,-108.379371
"Piedmont","AL",33.827328,-85.795257
"Piedmont","CA",37.680181,-121.921498
"Piedmont","KS",37.888276,-96.242059
"Piedmont","MO",37.148461,-90.574279
"Piedmont","OH",40.134188,-81.194538
"Piedmont","OK",35.653019,-97.753948
"Piedmont","SC",34.72209,-82.392453
"Piedmont","SD",44.220524,-103.272284
"Piedmont","WV",39.546831,-78.909518
"Piedra","CA",36.841665,-119.349639
"Pierce","CO",40.646551,-104.744575
"Pierce","ID",46.443665,-115.804849
"Pierce","NE",42.224218,-97.581551
"Pierce","TX",29.298532,-96.241147
"Pierce City","MO",36.984539,-93.97419
"Piercefield","NY",44.234289,-74.555957
"Pierceton","IN",41.265769,-85.854745
"Pierceville","IN",39.111625,-85.255114
"Pierceville","KS",37.905994,-100.752256
"Piercy","CA",39.947575,-123.686938
"Piermont","NH",43.948343,-72.062132
"Piermont","NY",41.040946,-73.918205
"Pierpont","OH",41.769302,-80.573251
"Pierpont","SD",45.369855,-97.603949
"Pierre","SD",44.334073,-100.094195
"Pierre Part","LA",29.947562,-91.188549
"Pierrepont Manor","NY",43.73345,-76.054313
"Pierron","IL",38.884459,-89.444898
"Pierson","FL",29.244623,-81.471982
"Pierson","IA",42.394713,-96.017208
"Pierson","MI",43.368549,-85.473124
"Pierz","MN",45.994539,-94.123384
"Piffard","NY",42.843464,-77.896153
"Pigeon","MI",43.84452,-83.241886
"Pigeon Falls","WI",44.424863,-91.207421
"Pigeon Forge","TN",35.857406,-83.5625365
"Piggott","AR",36.378787,-90.313223
"Pike","NH",43.967542,-71.840883
"Pike","NY",42.543108,-78.153849
"Pike Road","AL",32.296092,-86.09259
"Pikesville","MD",39.385156,-76.727036
"Piketon","OH",39.043707,-83.12101
"Pikeville","KY",37.482269,-82.498791
"Pikeville","NC",35.488295,-77.972713
"Pikeville","TN",35.609437,-85.210253
"Pilger","NE",41.976143,-97.07791
"Pilgrim","KY",37.815648,-82.492731
"Pilgrims Knob","VA",37.287992,-82.027408
"Pillager","MN",46.693034,-94.464381
"Pillow","PA",40.639199,-76.80292
"Pillsbury","ND",46.650741,-98.195722
"Pilot","VA",37.06488,-80.32637
"Pilot Grove","IA",40.594704,-91.415648
"Pilot Grove","MO",38.849273,-92.926931
"Pilot Hill","CA",38.75162,-120.979123
"Pilot Knob","MO",37.617092,-90.612259
"Pilot Mound","IA",42.059677,-94.040876
"Pilot Mountain","NC",36.422632,-80.505421
"Pilot Point","AK",57.528787,-157.485781
"Pilot Point","TX",33.249576,-97.067567
"Pilot Rock","OR",45.42115,-118.8603
"Pilot Sttion","AK",62.117231,-163.237636
"Pilottown","LA",29.285081,-89.364034
"Pima","AZ",32.878042,-109.775698
"Pimento","IN",39.292886,-87.33555
"Pinch","WV",38.401962,-81.461063
"Pinckard","AL",31.307446,-85.52633
"Pinckney","MI",42.467503,-83.946982
"Pinckneyville","IL",38.083297,-89.386589
"Pinconning","MI",43.839179,-84.038715
"Pindall","AR",35.916744,-92.681408
"Pine","AZ",34.320445,-111.396855
"Pine","CO",39.356599,-105.3136
"Pine Apple","AL",31.932526,-87.044855
"Pine Bank","PA",39.870635,-80.211335
"Pine Beach","NJ",40.003246,-74.109626
"Pine Bluff","AR",34.1942505,-92.0239995
"Pine Bluffs","WY",41.277286,-104.205462
"Pine Brook","NJ",40.871014,-74.340144
"Pine Bush","NY",41.405485,-74.219343
"Pine City","MN",45.949599,-92.892997
"Pine City","NY",42.047024,-76.882455
"Pine Forge","PA",40.407173,-75.984901
"Pine Grove","CA",38.4038,-120.668334
"Pine Grove","LA",30.676164,-90.80277
"Pine Grove","PA",40.577029,-76.33716
"Pine Grove","WV",39.575518,-80.666712
"Pine Grove Mills","PA",40.726405,-77.911776
"Pine Hall","NC",36.340817,-80.055357
"Pine Hill","AL",31.994807,-87.545406
"Pine Hill","NY",42.136293,-74.473639
"Pine Island","MN",44.261029,-92.710905
"Pine Island","NY",41.325856,-74.488954
"Pine Knot","KY",36.777331,-84.502512
"Pine Lake","GA",33.790606,-84.205269
"Pine Level","AL",32.072585,-86.060586
"Pine Level","NC",35.488348,-78.217864
"Pine Meadow","CT",41.874382,-72.967958
"Pine Mountain","GA",32.834241,-84.904638
"Pine Mountain Valley","GA",32.822628,-84.820364
"Pine Plains","NY",41.952681,-73.63633
"Pine Prairie","LA",30.756671,-92.411722
"Pine Ridge","KY",37.772774,-83.631377
"Pine Ridge","SD",43.024319,-102.535178
"Pine River","MN",46.712158,-94.251126
"Pine River","WI",44.155967,-89.02096
"Pine Top","KY",37.28679,-82.874059
"Pine Valley","CA",33.016928,-116.846046
"Pine Valley","NY",42.240529,-76.875072
"Pine Valley","UT",37.37104,-113.384806
"Pine Village","IN",40.439726,-87.255833
"Pinebluff","NC",35.100733,-79.466296
"Pinecliffe","CO",39.947386,-105.459269
"Pinecrest","CA",38.004532,-119.993941
"Pinedale","AZ",35.285746,-110.288704
"Pinedale","WY",42.849757,-109.938968
"Pinehill","NM",34.962954,-108.056457
"Pinehurst","GA",32.182652,-83.778422
"Pinehurst","ID",47.494941,-116.041059
"Pinehurst","MA",42.446396,-71.459405
"Pinehurst","NC",35.2138415,-79.4328315
"Pinehurst","TX",30.179187,-95.692288
"Pineland","FL",26.658313,-82.1434
"Pineland","SC",32.271811,-81.061485
"Pineland","TX",31.24817,-93.973106
"Pinellas Park","FL",27.8760083333333,-82.7306416666667
"Pineola","NC",36.085582,-81.876049
"Pinesdale","MT",46.332893,-114.223493
"Pinetop","AZ",34.141314,-109.935556
"Pinetops","NC",35.793,-77.633263
"Pinetown","NC",35.574633,-76.776212
"Pinetta","FL",30.584683,-83.328781
"Pineview","GA",32.09813,-83.504479
"Pineville","AR",36.157991,-92.112983
"Pineville","KY",36.715863,-83.766776
"Pineville","LA",31.265269,-92.422346
"Pineville","MO",36.573955,-94.377022
"Pineville","NC",35.07854,-80.891141
"Pineville","PA",40.271104,-75.062204
"Pineville","SC",33.411753,-80.071194
"Pineville","WV",37.603344,-81.53998
"Pinewood","SC",33.756082,-80.457854
"Piney Creek","NC",36.527637,-81.301935
"Piney Flats","TN",36.47665,-82.3025955
"Piney Fork","OH",40.263948,-80.835767
"Piney Point","MD",38.16863,-76.498367
"Piney River","VA",37.803604,-78.959134
"Piney View","WV",37.837573,-81.128631
"Piney Woods","MS",32.319905,-89.992257
"Pingree","ID",43.133647,-112.629467
"Pingree","ND",47.203846,-99.014385
"Pink Hill","NC",35.057332,-77.694287
"Pinnacle","NC",36.346198,-80.404421
"Pinola","MS",31.837604,-90.016517
"Pinole","CA",37.990772,-122.243294
"Pinon","AZ",35.962139,-110.308125
"Pinon","NM",32.609109,-105.437481
"Pinon Hills","CA",34.237294,-116.855056
"Pinopolis","SC",33.245244,-80.098656
"Pinos Altos","NM",32.861433,-108.21919
"Pinson","AL",33.72988,-86.645081
"Pinson","TN",35.485,-88.747695
"Pinsonfork","KY",37.546621,-82.262124
"Pinto","MD",39.572452,-78.843962
"Pioche","NV",37.759736,-114.972405
"Pioneer","CA",38.556287,-120.352661
"Pioneer","LA",32.736836,-91.510077
"Pioneer","OH",41.648218,-84.585241
"Pioneer","TN",36.418966,-84.201074
"Pioneertown","CA",34.188703,-116.504806
"Pipe Creek","TX",29.67956,-98.948428
"Piper City","IL",40.720981,-88.186732
"Pipersville","PA",40.43014,-75.1172
"Pipestem","WV",37.648541,-80.877395
"Pipestone","MN",43.989267,-96.265153
"Pippa Passes","KY",37.349054,-82.874239
"Piqua","KS",37.914531,-95.56937
"Piqua","OH",40.123618,-84.228811
"Pirtleville","AZ",31.357528,-109.611545
"Piru","CA",34.435224,-118.785517
"Piscataway","NJ",40.4914655,-74.437545
"Piseco","NY",43.428386,-74.526485
"Pisek","ND",48.323898,-97.81439
"Pisgah","AL",34.669329,-86.016699
"Pisgah","IA",41.805536,-95.898207
"Pisgah Forest","NC",35.231828,-82.748346
"Pismo Beach","CA",35.369392,-120.5022615
"Pitcairn","PA",40.434436,-80.024817
"Pitcher","NY",42.619466,-75.845544
"Piti","GU",13.444257,144.786297
"Pitkin","CO",38.589072,-106.570985
"Pitkin","LA",30.987139,-93.046679
"Pitman","NJ",39.734928,-75.136809
"Pitman","PA",40.724376,-76.488833
"Pitsburg","OH",39.987043,-84.486582
"Pitts","GA",31.948637,-83.539522
"Pittsboro","IN",39.784191,-86.475318
"Pittsboro","MS",33.942942,-89.283006
"Pittsboro","NC",35.745239,-79.213195
"Pittsburg","CA",38.00307,-121.917219
"Pittsburg","IL",37.804734,-88.808056
"Pittsburg","KS",37.448044,-94.819212
"Pittsburg","KY",37.167752,-84.116614
"Pittsburg","MO",37.845874,-93.305582
"Pittsburg","NH",44.695648,-71.387387
"Pittsburg","OK",34.718754,-95.897915
"Pittsburg","TX",32.998041,-94.952278
"Pittsburgh","PA",40.4230784415584,-80.0307386753247
"Pittsfield","IL",39.615433,-90.798482
"Pittsfield","MA",42.4217583333333,-73.235012
"Pittsfield","ME",44.760948,-69.387705
"Pittsfield","NH",43.297834,-71.343707
"Pittsfield","PA",41.862381,-79.432589
"Pittsfield","VT",43.592039,-72.818121
"Pittsford","MI",41.854948,-84.452585
"Pittsford","NY",43.060229,-77.520692
"Pittsford","VT",43.72182,-72.999461
"Pittston","PA",41.266371,-75.8479366666667
"Pittstown","NJ",40.585926,-74.976982
"Pittsview","AL",32.166569,-85.165575
"Pittsville","MD",38.394572,-75.410499
"Pittsville","VA",36.995808,-79.470112
"Pittsville","WI",44.408897,-90.190911
"Pixley","CA",35.959881,-119.13645
"Placedo","TX",28.692323,-96.825416
"Placentia","CA",33.640302,-117.769442
"Placerville","CA",38.730224,-120.797149
"Placerville","CO",38.059321,-107.990438
"Placerville","ID",44.004244,-115.966981
"Placida","FL",26.879424,-82.266405
"Placitas","NM",35.620401,-106.637422
"Plain","WI",43.293776,-90.022327
"Plain City","OH",40.057901,-83.307323
"Plain Dealing","LA",32.768412,-93.647824
"Plainfield","CT",41.688121,-71.884113
"Plainfield","GA",32.176429,-83.122891
"Plainfield","IA",42.840591,-92.470373
"Plainfield","IL",41.632457,-88.169698
"Plainfield","IN",39.729892,-86.423412
"Plainfield","MA",42.448984,-72.958397
"Plainfield","NH",43.432999,-72.282596
"Plainfield","NJ",40.62946425,-74.38929225
"Plainfield","OH",40.200382,-81.720675
"Plainfield","PA",40.203019,-77.284761
"Plainfield","VT",44.283708,-72.552243
"Plainfield","WI",44.191887,-89.297481
"Plains","GA",32.027663,-84.37249
"Plains","KS",37.2419,-100.435253
"Plains","MT",47.603143,-115.083253
"Plains","TX",33.149263,-102.834676
"Plainsboro","NJ",40.342197,-74.582062
"Plainview","AR",34.992068,-93.295552
"Plainview","MN",44.15121,-92.202044
"Plainview","NE",42.35378,-97.788065
"Plainview","NY",40.754757,-73.601772
"Plainview","TX",34.068951,-101.8270085
"Plainville","CT",41.672983,-72.859695
"Plainville","GA",34.414048,-85.052629
"Plainville","IL",39.935995,-91.232952
"Plainville","IN",38.697289,-87.091762
"Plainville","KS",39.248844,-99.316373
"Plainville","MA",42.013553,-71.334399
"Plainville","NY",43.157653,-76.44698
"Plainwell","MI",42.479577,-85.633538
"Plaistow","NH",42.937838,-70.926206
"Planada","CA",37.289085,-120.317156
"Plankinton","SD",43.746753,-98.518533
"Plano","IA",40.818638,-92.975714
"Plano","IL",41.628567,-88.513814
"Plano","TX",33.0912091111111,-96.6808854444444
"Plant City","FL",28.02515625,-82.23893425
"Plantersville","AL",32.484147,-87.076236
"Plantersville","MS",34.239541,-88.617454
"Plantersville","TX",30.288721,-95.856892
"Plantsville","CT",41.577845,-72.902496
"Plaquemine","LA",30.2383085,-91.314082
"Platina","CA",40.375954,-122.936967
"Platinum","AK",60.314735,-163.118947
"Plato","MN",44.839939,-94.050518
"Plato","MO",37.484252,-92.157003
"Plato Center","IL",42.025776,-88.425931
"Platte","SD",43.2916,-98.767186
"Platte Center","NE",41.537151,-97.48488
"Platte City","MO",39.364716,-94.780639
"Plattekill","NY",41.641207,-74.07805
"Plattenville","LA",29.9974,-91.023196
"Platter","OK",33.921979,-96.191767
"Platteville","CO",40.217382,-104.712141
"Platteville","WI",42.795971,-90.644975
"Plattsburg","MO",39.572431,-94.497237
"Plattsburgh","NY",44.6986405,-73.542251
"Plattsmouth","NE",40.971961,-96.001244
"Plaucheville","LA",30.992478,-92.001767
"Playa Del Rey","CA",33.786594,-118.298662
"Playas","NM",32.055007,-108.62913
"Plaza","ND",48.065743,-102.030195
"Pleasant City","OH",39.918285,-81.551647
"Pleasant Dale","NE",40.813869,-96.968018
"Pleasant Garden","NC",35.950913,-79.765959
"Pleasant Grove","AL",33.549138,-86.884204
"Pleasant Grove","AR",35.91896,-92.127207
"Pleasant Grove","CA",38.830643,-121.534228
"Pleasant Grove","UT",40.386385,-111.732911
"Pleasant Hall","PA",40.049118,-77.671754
"Pleasant Hill","CA",37.957572,-122.077774
"Pleasant Hill","IL",39.447008,-90.87168
"Pleasant Hill","LA",31.794655,-93.534539
"Pleasant Hill","MO",38.753028,-94.270505
"Pleasant Hill","NC",36.5044,-77.55694
"Pleasant Hill","OH",40.050483,-84.348699
"Pleasant Hill","OR",43.967356,-122.915417
"Pleasant Hill","TN",36.007405,-85.162272
"Pleasant Hope","MO",37.455661,-93.265019
"Pleasant Lake","IN",41.577443,-85.031873
"Pleasant Lake","MI",42.387785,-84.347636
"Pleasant Mills","IN",40.74532,-84.937926
"Pleasant Mount","PA",41.615989,-75.274708
"Pleasant Plain","OH",39.294913,-84.092498
"Pleasant Plains","AR",35.654477,-91.619627
"Pleasant Plains","IL",39.83314,-89.868578
"Pleasant Prairie","WI",42.52926,-87.885546
"Pleasant Ridge","MI",42.471385,-83.144026
"Pleasant Shade","TN",36.346164,-85.918944
"Pleasant Unity","PA",40.242429,-79.454212
"Pleasant Valley","IA",41.574582,-90.42128
"Pleasant Valley","NY",41.825708,-73.783655
"Pleasant Valley","VA",38.384681,-78.891422
"Pleasant View","CO",37.551564,-108.829926
"Pleasant View","TN",36.271077,-87.047966
"Pleasanton","CA",37.6671625,-121.8804345
"Pleasanton","KS",38.176349,-94.713323
"Pleasanton","NE",40.960145,-99.121861
"Pleasanton","TX",28.975023,-98.495551
"Pleasantville","IA",41.351116,-93.23362
"Pleasantville","NJ",39.470869,-74.686004
"Pleasantville","NY",41.1230283333333,-73.7527353333333
"Pleasantville","OH",39.82724,-82.500765
"Pleasantville","PA",41.501311,-79.633336
"Pleasantville","TN",35.692395,-87.662335
"Pleasureville","KY",38.431413,-85.032581
"Pledger","TX",28.949429,-96.052347
"Plentywood","MT",48.747919,-104.468029
